,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
1589,"바스티아니치, 라 모짜 아라고네",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150535.jpg?954556,바스티아니치,이탈리아,토스카나,산지오베제,red,9.0,1.0,3.0,4.0,3.0,"스테이크 등 구운요리와 잘 어울린다. 
",130000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150535,"보라 빛이 살짝 감도는 진한 루비색을 띠고 산지오베제와 알리칸테가 구조감을 지탱해주고, 함께 피어 오르는 스파이스와 감초의 복합성을 받춰준다. 또한 시라와 까리냥은 신선한 블랙베리의 향을 만들어 준다. 검정올리브 향이 올라오는 프랑스 남부 론 지역의 느낌과 잘 익은 과실은 스페인의 Priorat 지역의 느낌을 가지고 있다.
130,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1589
1590,"바스티아니치, 라 모짜 이 페라찌",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150534.jpg?271585,바스티아니치,이탈리아,토스카나,산지오베제,red,13.0,1.0,3.0,3.0,3.0,"지중해의 다채로운 향을 지닌 요리와  자연스럽게 어울린다. 토마토소스 파스타와 피자, 바비큐, 구운 돼지고기요리를 추천한다.",60000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150534,"스파이시한 감초 향과 진한 과일 향이 입안에서 잘 어우러진다. 밝게, 잘 익은 체리와 부드러운 구조감을 가진 와인이다.
60,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1590
1591,"바스티아니치, 플러스",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150533.jpg?146104,바스티아니치,이탈리아,프리울리,프리울라노,white,15.0,1.0,4.0,4.0,1.0,"이태리식 새우 프라이와 생선요리와 잘 어울리며, 매운 인디아, 태국, 한국 요리와도 환성적인 조화를 이룬다. ",135000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150533,"잘 익은 귤과 오렌지, 멜론, 배향이 힘차게 피어 오른다. 향과 복합성이 알자스 지방의 그랑 크뤼 와인과 유사하다. 풀 바디, 구운 아몬드, 야생과일의 향이 기름진 맛과 함께 복잡하고 매우 진하게 남는 와인이다.
135,000원 (750㎖) 국순당",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1591
1592,"바스티아니치, 베스파 로쏘",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150532.jpg?133080,바스티아니치,이탈리아,프리울리,메를로,red,9.0,1.0,3.0,4.0,4.0,스테이크와 삶거나 찐 요리와 잘 어울린다.,140000.0,2008,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150532,"추운 지역에서 나오는 와인이지만, 진한 과일 향과 탄탄한 타닌이 특징인 와인이다. 스파이시, 허브, 가죽 향이 길게 지속되며, 프리울리 지역의 특징인 스파이시한 흙 향이 인상적이다.
140,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1592
1593,"바스티아니치, 베스파 비앙코",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150531.jpg?185309,바스티아니치,이탈리아,프리울리,샤르도네,white,9.0,1.0,4.0,4.0,1.0,"랍스터, 가리비, 조개요리에 특히 잘 어울리며, 특히 버섯이 기본으로 들어간 버섯리조또, 치즈가 들어간 크림 파스타와 환상적인 궁합을 이룬다. ",135000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150531,"옅은 오크 향과 미네랄, 시트러스의 향이 먼저 올라오고 시간이 지나면서 들꽃 향, 클로버 꿀, 잘익은 배의 향이 피어 오른다. 타닌의 구조감과 중심이 되는 산도가 혀에 닿자마자 임팩트있게 다가오고, 목 넘김 후에도 오랫동안 지속된다. 7~10년간 추가 숙성이 가능하다.
135,000원 (750㎖) 국순당",0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1593
1594,"까르피네토, 키안티 클라시코",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150528.jpg?708486,까르피네토,이탈리아,토스카나,산지오베제,red,13.0,1.0,3.0,4.0,3.0,토마토소스 파스타와 그릴에 구운 고기요리와 잘 어울린다.,80000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150528,"붉은 루비 색. 딸기와, 체리 그리고 바이올렛 향이 강하게 올라온다. 바이올렛과 딸기, 체리의 향과 함께 벨벳의 둥글둥글한 느낌과 풀 바디의 강렬함이 멋진 조화를 이루는 와인이다.

두 폼종은 블랜딩 전 별도로 발효되고, 블랜딩 이후에는 작은 오크통에서 6개월간 숙성된다. ㅡ병입 후 출고 전 4~6개월간 저온에서 보관, 숙성된다.


80,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1594
1595,"쿠지노 마쿨, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150525.jpg?330339,쿠지노 마쿨,칠레,마이포,샤르도네,white,14.0,1.0,3.0,3.0,1.0,"해산물 요리, 스시, 튀김요리, 파마산 치즈가 어우러진 요리 등과 잘 어울린다.",20000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150525,"밝은 레몬빛과 황금빛이 어우러진 색상을 가진 와인으로 향기로운 꽃내음과 파인애플, 잘 익은 사과의 달콤한 향이 느껴지고 풀바디, 파인애플, 잘익은 사과의 조화에 이어지는 긴 여운을 가진 와인이다.

가장 기본적이지만, 가장 원칙적이며 쿠지노 마쿨의 기술력을 가장 충실히 담은 와인이다. 와인 전문가들로부터 마이포 밸리의 표준형 와인이다라는 평을 얻고 있을 정도로 마이포 밸리의 떼루아에 충실하며, 정직한 아로마에 칠레 특유의 향미와 질감을 잘 표현하고 있다.
20,000원 (750㎖)",0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1595
1596,"쿠지노 마쿨, 까르미네르",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150524.jpg?509027,쿠지노 마쿨,칠레,마이포,카르메네르,red,14.0,1.0,3.0,3.0,3.0,"미트파이, 잘 숙성된 치즈 등과 잘 어울린다.",20000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150524,"진한 루비빛과 밝은 보랏빛을 띠고 잘익은 딸기의 향과 후추향이 느껴지며 풍부한 자두의 느낌에 더해진 산도와 긴여운을 가진 와인이다.

가장 기본적이지만, 가장 원칙적이며 쿠지노 마쿨의 기술력을 가장 충실히 담은 와인이다. 와인 전문가들로부터 마이포 밸리의 표준형 와인이다라는 평을 얻고 있을 정도로 마이포 밸리의 떼루아에 충실하며, 정직한 아로마에 칠레 특유의 향미와 질감을 잘 표현하고 있다.
20,000원 (750㎖)",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1596
1597,"쿠지노 마쿨, 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150523.jpg?303642,쿠지노 마쿨,칠레,마이포,카베르네 소비뇽,red,14.0,1.0,3.0,3.0,3.0,"돼지고기,스테이크, 모든 육류등과 잘 어울린다.",20000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150523,"진한 루비빛에 밝은 보라빛을 띠고 잘익은 베리의 향과 풍부한 자두향이 느껴지며 풍부한 자두의 느낌에 부드러운 타닌감과 더해진 블랙베리의 조화가 좋은 와인이다.

가장 기본적이지만, 가장 원칙적이며 쿠지노 마쿨의 기술력을 가장 충실히 담은 와인이다. 와인 전문가들로부터 마이포 밸리의 표준형 와인이다라는 평을 얻고 있을 정도로 마이포 밸리의 떼루아에 충실하며, 정직한 아로마에 칠레 특유의 향미와 질감을 잘 표현하고 있다.
20,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1597
1598,"쿠지노 마쿨, 돈 마티아스 리제르바 시라",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150522.jpg?165483,쿠지노 마쿨,칠레,마이포,시라/쉬라즈,red,14.0,1.0,3.0,3.0,3.0,"로즈마리를 얹은 양고기 스테이크, 진한 풍미의 치즈와 잘 어울린다.",30000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150522,"진하고 풍부한 붉은 루비빛에 옅은 보랏빛을 띠고 잘익은 자두, 블랙베리의 향에 조화를 이룬 스모키 향이 느껴지며 잘 익은 딸기, 산딸기의 시작과 함께 구조를 이룬 바디와 타닌을 가진 와인이다.

쿠지노 마쿨의 리저브급 와인으로 쿠지노 마쿨의 창립자인 ‘마티아스 쿠지노’의 이름을 따랐다. 쿠지노 마쿨이 기본적으로 지향하는 우아하고 기품있는 와인의 특성을 잘 나타낸 것으로 평가받고 있다.
30,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1598
1599,"쿠지노 마쿨, 돈 마티아스 리제르바 메를로",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150521.jpg?457706,쿠지노 마쿨,칠레,마이포,메를로,red,14.0,1.0,3.0,3.0,3.0,"진한 소스의 파스타 , 머쉬룸이 곁들어진 스테이크등 육류와 잘 어울린다.",30000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150521,"매력적인 보랏빛에 진한 체리빛을 띠고 잘익은 자두, 블루베리, 블랙베리의 향에 더해진 삼나무향이 느껴지며 블루베리와 블랙체리의 시작과 함께 부드러운 타닌감과 긴여운을 가진 와인이다.

쿠지노 마쿨의 리저브급 와인으로 쿠지노 마쿨의 창립자인 ‘마티아스 쿠지노’의 이름을 따랐다. 쿠지노 마쿨이 기본적으로 지향하는 우아하고 기품있는 와인의 특성을 잘 나타낸 것으로 평가받고 있다.
30,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1599
1600,"쿠지노 마쿨, 돈 마티아스 리제르바 까베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150520.jpg?116760,쿠지노 마쿨,칠레,마이포,카베르네 소비뇽,red,14.0,1.0,3.0,3.0,3.0,"머쉬룸이 곁들어진 스테이크, 양고기, 육류등과 잘 어울린다.",30000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150520,"선명한 붉은빛에 밝은 보라빛을 띠고 잘익은 붉은체리, 딸기의 향에 더해진 스파이시 향이 느껴지며 잘 익은 붉은 과일의 느낌에 묵직한 타닌감, 미디엄 바디 와인이다.

쿠지노 마쿨의 리저브급 와인으로 쿠지노 마쿨의 창립자인 ‘마티아스 쿠지노’의 이름을 따랐다. 쿠지노 마쿨이 기본적으로 지향하는 우아하고 기품있는 와인의 특성을 잘 나타낸 것으로 평가받고 있다.
30,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1600
1601,"쿠지노 마쿨, 안티구아스 리제르바 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150519.jpg?522131,쿠지노 마쿨,칠레,마이포,샤르도네,white,9.0,1.0,3.0,3.0,1.0,"크림소스 파스타, 참치 요리, 치킨 요리와 잘 어울린다.",40000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150519,"밝은 노란빛과 황금빛 색상을 띠고 파인애플과 멜론의 향에 더해진 바닐라, 토스트 향의 풍미를 가진 와인으로 잘 익은 파인애플의 맛에 느껴지는 토스트의 여운이 산도와 균형이 잘 잡힌 와인이다.

안티구아스는 쿠지노 마쿨의 시그니처 레인지다. 1920년부터 80년이 넘는 시간동안 쿠지노 마쿨을 대표하는 이름으로 널리 알려져 왔으며 꾸준한 품질 유지로 와인스펙테이터로부터 ‘안티구아스야말로 진정한 칠레 와인이다’이라는 찬사를 받은 바 있다. 이 와인은 쿠지노 마쿨의 2대 생산자인 루이스 쿠지노가 자신의 와이너리에 방문하는 귀빈을 대접하기 위해 소량으로 생산한 와인이 점차 인기를 끌게 되어 대중적인 생산으로 이어진 유래가 있다. 특히 안티구아스 레인지는 로버트 파커로부터 대부분의 와인들이 90점이상을 기록하고 있으며, 안티구아스 까베르네 소비뇽의 경우 4년 연속 파커 포인트 90+를 기록하며 쿠지노 마쿨의 명성을 대표하고 있다. 현재, 델타항공 퍼스트 클래스에서 서브되고 있다.
40,000원 (750㎖)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1601
1602,"쿠지노 마쿨, 안티구아스 리제르바 메를로",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150518.jpg?143726,쿠지노 마쿨,칠레,마이포,메를로,red,14.0,1.0,3.0,3.0,3.0,"진한 토마토소스 파스타, 훈제칠면조, 라쟈냐, 치즈 요리 등과 잘 어울린다.",40000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150518,"진한 보라빛의 색상을 띠고 신선하고 풍부한 자두의 향에 더해진 싱그러운 나무향이 느껴지며 미디엄 바디, 잘 익은 자두의 느낌에 균형잡힌 산도와 부드러운 타닌감을 가진 와인이다.

안티구아스는 쿠지노 마쿨의 시그니처 레인지다. 1920년부터 80년이 넘는 시간동안 쿠지노 마쿨을 대표하는 이름으로 널리 알려져 왔으며 꾸준한 품질 유지로 와인스펙테이터로부터 ‘안티구아스야말로 진정한 칠레 와인이다’이라는 찬사를 받은 바 있다. 이 와인은 쿠지노 마쿨의 2대 생산자인 루이스 쿠지노가 자신의 와이너리에 방문하는 귀빈을 대접하기 위해 소량으로 생산한 와인이 점차 인기를 끌게 되어 대중적인 생산으로 이어진 유래가 있다. 특히 안티구아스 레인지는 로버트 파커로부터 대부분의 와인들이 90점이상을 기록하고 있으며, 안티구아스 까베르네 소비뇽의 경우 4년 연속 파커 포인트 90+를 기록하며 쿠지노 마쿨의 명성을 대표하고 있다. 현재, 델타항공 퍼스트 클래스에서 서브되고 있다.
40,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1602
1603,"쿠지노 마쿨, 피니스 떼라에",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150516.jpg?731091,쿠지노 마쿨,칠레,마이포,카베르네 소비뇽,red,14.0,1.0,3.0,4.0,4.0,"돼지고기, 스테이크, 모든 육류 등과 잘 조화를 이룬다.",100000.0,2011,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150516,"진한 루비빛에 밝은 보라빛이 더해진 와인으로 잘익은 라즈베리의 향과,풍부한 자두향과 오크향이 느껴지며 미디엄 바디, 풍부한 자두의 느낌에 농익은 타닌감과 긴여운이 좋은 와인이다.

칠레 최초의 프리미엄 와인, 쿠지노 마쿨의 수퍼 프리미엄급 와인이다.
피니스 테라에는 칠레 마이포 밸리의 떼루아와 기후를 완벽히 반영한 와인을 만들고자 1992년 첫 생산된 프리미엄 와인이다. 생산 당시 ‘최초의 칠레 프리미엄 와인’이라는 타이틀이 붙을 정도로 당시의 칠레 와인 전체의 품질을 한단계 업그레이드 시켰다는 평을 얻은 바 있다. 피니스 테라에는 ‘땅의 끝’이라는 의미로, 와인의 이름에 땅에서 끌어 낼 수 있는 더는 없는 최고의 품질이라는 의미를 담았다.

까베르네 소비뇽 60%, 메를로 30%, 시라 10%가 블렌딩되었으며, 까베르네 소비뇽이 충분히 익고 풍부한 맛을 낼 수 있는 시기인 4월에서 5월 사이 수확을 시작해 프렌치 오크에서 15개월 숙성과정을 거쳤다.
100,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1603
1604,"샤또 드 깔비에르, 말리뇨",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150510.jpg?839117,샤또 드 깔비에르,프랑스,서던,시라/쉬라즈,red,13.0,1.0,3.0,4.0,3.0,"붉은소스의 스테이크, 스파게티, 양고기, 송아지요리, 육즙이 풍부한 쇠고기요리등과 함께 하면 좋다.
",70000.0,2010,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150510,"루비처럼 풍성하고 따스한 느낌의 짙은 붉은색을 지닌 와인으로 농축된 느낌의 강렬한 검은 과일 향과 함께, 부드러운 발사믹 소스와 어우러진 남 프랑스의 검정 올리브 퓨레를 연상시킨다. 숯불에 살짝 구운듯한 부드럽고 우아한 바닐라와 후추 향, 생동감 넘치지만 우아한 타닌의 정밀한 구조감을 오랫동안 느낄 수 있고, 입안에서 실크처럼 부드럽게 다가오지만 매우 풍부하고 솔직하며, 힘이 넘치는 와인이다. 15년간 보관하며 마실 수 있다.
70,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1604
1605,"샤또 드 깔비에르, 에스피리투 산토 ",http://img.wine21.com/WINE_MST/TITLE/0150000/W0150509.jpg?365454,샤또 드 깔비에르,프랑스,,그르나슈,red,9.5,1.0,3.0,4.0,3.0,"유럽식 코스요리의 메인(안심,등심) 요리와 양고기, 정찬 요리와 함께하면 좋다.
",180000.0,2007,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150509,"그리나쉬 품종의 솔직한 터치가 자극적인 센세이션을 일으키는 와인이다. 바로 마시면 미묘한 차이만을 느낄 수 있지만, 시간을 두고 와인이 열리면, 깊고 풍부한 향이 올라온다. 블랙 배리와 붉은 과일의 향과 신선한 가죽 향, 소나무 향 등이 피어 오르고 강렬하며 밀도있는 미세한 분말로 코팅된 듯한 타닌과 박하느낌의 솔 향이 끊기지 않고 길게 지속되는 와인이다.
25년간 보관하며 마실 수 있는 와인이며, 단 하나의 결점은 일년에 4,000병 밖에 생산을 할 수 없다는 것입니다.

180,000원 (750㎖) 국순당",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1605
1606,루이스 펠리페 에드워즈 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0150000/W0150508.jpg?887989,루이스 펠리페 에드워즈,칠레,센트럴,소비뇽 블랑,white,13.0,1.0,4.0,2.0,1.0,"아페리피트, 씨푸드, 샐러드 등과 잘 어울린다.",25000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150508,"밝은 옐로우 색상을 띠며 레몬 껍질, 파인애플, 감귤류의 향미를 보여주며 산뜻한 산미와 과즙이 느껴지는 와인이다.
25,000원 (750㎖) 에프엘 코리아",0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1606
1607,루이스 펠리페 에드워즈 샤도네이,http://img.wine21.com/WINE_MST/TITLE/0150000/W0150507.jpg?394150,루이스 펠리페 에드워즈,칠레,센트럴,샤르도네,white,13.0,1.0,3.0,3.0,1.0,"아페리티프, 씨푸드 요리, 샐러드, 현어, 훈제생선, 치즈등과 함께 하면 좋다.",25000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150507,"레몬, 파인애플, 벌꿀, 열대과일 아로마가 복합적으로 나타나며 과즙이 많고 부드러우며 풋풋한 향이 느껴지고 원숙하면서도 싱그럽고 알맞은 산미를 보여준다.

25,000원 (750㎖) 에프엘 코리아",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1607
1608,루이스 펠리페 에드워즈 쉬라즈,http://img.wine21.com/WINE_MST/TITLE/0150000/W0150506.jpg?394503,루이스 펠리페 에드워즈,칠레,센트럴,시라/쉬라즈,red,13.5,1.0,3.0,3.0,3.0,"치킨, 간편한 육류요리, 약간 스파이시한 한식, 볶음요리 등과 잘 어울린다.
",25000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=150506,"체리, 딸기, 블루베리 같은 산뜻한 과일향과 함께 부드러운 탄닌이 느껴진다.
25,000원 (750㎖) 에프엘 코리아",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1608
