,title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y
943,아르멘타노,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162505.jpg?813353,와이포,이탈리아,,['블랜드'],레드,테이블 와인,10,1,3,3,3,"육류, 치즈",35000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=162505,".
35,000원 (750㎖) 하이트 진로"
944,소벨로,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162504.jpg?195416,와이포,이탈리아,,['블랜드'],레드,테이블 와인,10,1,3,3,3,"육류, 치즈",35000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=162504,".
35,000원 (750㎖) 하이트 진로"
945,"주스티노스 마데이라, 말바시아 콜헤이타 1997",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162500.jpg?278604,주스티노스 마데이라,포르투갈,마데이라,['말바시아'],주정강화,테이블 와인,20,4,3,5,2,"열대과일, 다크초콜렛, 디저트, 풍미가 강한 치즈 등과 잘 어울린다.",180000,1997,750,https://www.wine21.com/13_search/wine_view.html?Idx=162500,"1997년에 수확한 선별된 최고의 말바시아 품종으로 만들어진 이 와인은 맑은 호박색을 띠며 주변부로 숙성된 초록색이 감돈다. 풍성한 스타일의 와인으로 캬라멜, 토피, 향신료, 차 잎과 담뱃잎 향들이 복합적으로 느껴진다. 달콤하며 부드러우면서도 질감은 풍성하고 강렬한 아로마가 인상적인 와인이다. 오래도록 이어지는 피니시에서는 미네랄 느낌과 무화과 향이 입안을 즐겁게 해준다.

칸테이로(Canteiro)방식으로 오크통에서 숙성되며, 정제 및 필터링은 병입 전에 진행된다.
180,000원 (750㎖) 더블유에스통상"
946,"주스티노스 마데이라, 베르데호 콜헤이타 1997",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162499.jpg?214637,주스티노스 마데이라,포르투갈,마데이라,['베르데호'],주정강화,테이블 와인,20,4,3,5,2,"열대과일, 다크 초콜렛, 디저트, 풍미가 강한 치즈 등과 잘 어울린다.",180000,1997,750,https://www.wine21.com/13_search/wine_view.html?Idx=162499,"1997년에 수확한 선별된 최고의 베르델호 품종으로 만들어진 이 와인은 맑고 밝게 빛나는 호박색을 띠며 주변부로 초록색이 감돈다. 굉장히 섬세한 스타일의 와인으로 과실 향과 각종 꽃 향들이 복합적으로 느껴진다. 길면서도 드라이한 피니시에서는 따뜻한 꿀과 오렌지 껍질 그리고 약간의 짭짤한 맛이 나는 와인이다.

칸테이로(Canteiro)방식으로 오크통에서 숙성되며, 정제 및 필터링은 병입 전에 진행된다.
180,000원 (750㎖) 더블유에스통상"
947,녹스 틴토,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162498.jpg?260785,보데가스 피놀드 ,스페인,페네데스,"['카베르네 소비뇽', '메를로', '템프라니요']",레드,테이블 와인,12.5,1,3,4,3,"구운 육류, 안심 스테이크, 햄버거, 햄 구이, 라구 소스 파스타, 바질 페스토 파스타, 크림 소스 파스타, 그릴에 구운 닭고기 요리 등
",42000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=162498,"외관은 어두운 바이올렛 색을 띤다. 향에서는 각종 과실 향들이 집중적으로 느껴지고 삼나무와 숲의 향이 느껴진다. 미디움 투 풀 바디에 입에서는 잘 익은 과실 뉘앙스가 느껴진다. 각종 구운 육류와 잘 어울리고 특히 안심 스테이크, 햄버거, 햄 구이, 라구 소스 파스타, 바질 페스토 파스타, 크림 소스 파스타, 그릴에 구운 닭고기 요리와 잘 어울린다.

42,000원 (750㎖) 더블유에스통상"
948,녹스 블랑코,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162497.jpg?742402,보데가스 피놀드 ,스페인,페네데스,"['마카베오', '뮈스까', '빠레야다', '자렐로']",화이트,테이블 와인,11,1,5,2,1,"생선 회, 랍스터 등 갑각류, 조개 요리, 바질 페스토 파스타, 토마토 소스 파스타, 크림 소스 파스타, 피자 등
",42000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=162497,"외관은 약간의 초록빛이 감돌며 밝게 빛나는 노란 색을 띤다. 향에서는 신선한 과실향 중에서도 시트러스 계열의 과실 향들이 인상적이다. 입에서는 신선한 산도가 와인에 전반적인 생동감을 준다. 생선 회, 랍스터 등 갑각류, 조개 요리, 바질 페스토 파스타, 토마토 소스 파스타, 크림 소스 파스타, 피자 등과 잘 어울린다. 각 품종이 가진 아로마를 극대화하기 위해 저온에서 침용 단계를 거친다.

42,000원 (750㎖) 더블유에스통상"
949,"르네 부비에, 막사네 루즈 '샹 살로몽'",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162485.jpg?712516,르네 부비에,프랑스,부르고뉴,['피노 누아'],레드,테이블 와인,13,1,4,3,2,"닭고기 스튜, 돼지고기, 소고기 안심, 블랙커런트를 곁들인 오리 가슴살 요리 등과 잘 어울린다.",160000,2014,750,https://www.wine21.com/13_search/wine_view.html?Idx=162485,"짙은 루비 색을 띠며 체리와 화이트 페퍼 향이 코를 자극한다. 팔레트에서는 굉장히 신선하며 생동감 넘치고 부드러운 텍스쳐가 인상적이다. 후반부에서는 각종 향신료 향과 함께 미네랄이 느껴진다. 특히 체리가 지배적으로 느겨진다. 40년 포도나무에서 생산된 와인으로, 30%의 새 오크통에서 18개월 숙성 시켰다.

포도밭의 고도는 평균 296m이며 남동향 사면이다. 토양은 석회암질과 이회토로 구성되어 있다. Champ는 프랑스어로 ‘밭’을 의미하며 Salomon은 과거 이 밭을 소유한 사람의 이름이었다. 즉 Champ Salomon은 ‘살로몽의 밭’이라는 의미이다.
160,000원 (750㎖) 더블유에스통상"
950,"인트린직, 카버네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162481.jpg?689939,인트린직 와인 컴퍼니,미국,워싱턴주,"['카베르네 소비뇽', '카베르네 프랑']",레드,테이블 와인,9.5,1,4,5,4,"양고기, 소고기, 돼지고기 등의 구운 육류, 강한 불에 구워낸 야채 등과 멋지게 어울린다.
",95000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=162481,"인트린직은 워싱턴 카버네 소비뇽의 진면목을 새롭고 독창적인 방법으로 보여준다. 극소량만을 생산해내는 Beverly Vineyard, 그리고 Horse Heaven Hills의 심장인 Eagle & Plow Vineyard 의 지정된 밭 안에서도 엄선된 포도의 선별은 예상을 뛰어넘는 매끄러운 질감을 만들어내며, 10%의 콘크리트 탱크 발효를 거치면서 미네랄 캐릭터가 잘 살아난다. 마지막 단계에 프렌치 오크 숙성액과의 블렌딩을 통해 아방가르드 하면서도 클래식의 품위를 잃지 않는 세련된 와인이 완성된다.

대표적으로 과하지 않은 가죽과 체리의 풍미 위에 블루베리 잼, 석류와 초콜릿의 레이어가 얹혀진 풍부함을 느낄 수 있으며, 실키한 질감과 입맛을 돋우는 긴 피니시를 선사하는 와인이다.
95,000원 (750㎖) 나라셀라"
951,샤또 라 빠따쉬,,샤또 라 빠따쉬,프랑스,보르도,"['메를로', '카베르네 프랑']",레드,테이블 와인,14.5,1,3,4,3,"미트 파스타, 체리소스를 곁들인 오리가슴살, 그레이비 소스를 곁들인 스테이크",187000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=162480,"밝고 선명한 루비 컬러와 서양자두, 딸기, 보이즌베리 등의 짙은 과일향과 바닐라 스모크향의 아로마를 가졌다. 뽀므롤의 점토 토양이 주는 특유의 미네랄(철분)과 오크 숙성이 주는 부드러운 맛이 좋은 텍스쳐와 밸런스를 보여준다. 평균 25년 이상 된 포도나무에서 손 수확된 포도는 두 번의 선별 작업을 거친 후 사용된다. 프렌치 오크 배럴에서 20개월 간 숙성했다.
187,000원 (750㎖) (주)와이넬"
952,"로쉐 마제, 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162479.jpg?080920,카스텔,프랑스,서던,['샤르도네'],화이트,테이블 와인,11.5,1,3,2,1,"조개류, 해산물, 희살 고기, 부드러운 치즈",22000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=162479,"옅은 빛의 노랑색에 황금빛 음영의 아름다운 컬러를 가진 화이트 와인으로 꿀처럼 달콤한 배, 신선한 아몬드, 스위트하면서 스파이스한 아로마가 우아하게 다가온다. 크리미하면서 오크 및 바닐라 풍미가 벨벳처럼 부드럽게 느껴진다. 전체적으로 완벽한 밸런스의 조화를 이루며 뛰어난 라운드감과 우아함이 매력적이다.




22,000원 (750㎖) 레뱅드매일"
953,아티장 비달 아이스와인,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162464.jpg?243216,필리터리 에스테이트,캐나다,베어,['비달'],화이트,테이블 와인,11.5,5,2,3,1,"초콜릿, 치즈, 과일",99000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=162464,"진한 금빛 컬러와 꽃, 꿀, 오렌지, 복숭아, 살구 등의 환상적인 아로마가 특징이다. 파인애플, 리치(lychee), 꿀의 농축된 풍미에 풍부한 텍스쳐와 균형잡힌 산도감이 긴 여운을 남긴다. 초콜릿, 과일 치즈 등, 과 잘 어울린다.


99,000원 (750㎖) 하이트 진로"
954,"필리터리, 프로즌 툰드라 비달 아이스와인",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162463.jpg?577868,필리터리 에스테이트,캐나다,베어,['비달'],화이트,테이블 와인,11.5,5,3,4,1,"초콜릿, 과일, 치즈",99000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=162463,"진한 금빛 컬러에서 알 수 있듯 꽃, 꿀, 오렌지, 복숭아, 살구 등의 환상적인 아로마를 지니고 있다. 파인애플, 리치(lychee), 꿀의 농축된 풍미에 풍부한 텍스쳐와 균형잡힌 산도감이 긴 여운을 남긴다
99,000원 (750㎖) 하이트 진로"
955,"산타 헬레나, 시글로 데 오로 레세르바 소비뇽 블랑",,산타 헬레나,칠레,센트럴,['소비뇽 블랑'],화이트,테이블 와인,12.5,1,5,2,1,"샐러드, 해산물, 치즈",30000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=162462,"시글로데 오로는 이 와인의 역사적 기원에 영감을 담아내 ‘칠레 와인의 마법‘을 경험할 수 있는 와인이다. 17세기 말, 칠레의 센트럴 밸리에는 ‘황금’이 있는 비밀의 장소가 존재한다는 소문이 돌면서, 많은 사람들이 그 황금이 묻혀진 곳을 찾으러 다녔으나 끝내 그 장소는 발견하지 못하였다. 1942년 산타헬레나는 햇볕이 잘 들면서 좋은 토양을 가진 언덕을 찾아 새로이 포도밭을 일구며 와인을 생산하기 시작하였고, 이후 모든 이들이 찾아 다니던 황금이 묻혀진 장소는 바로 황금과 같은 귀중한 와인을 생산할 수 있는 이 포도밭임을 깨닫게 되었다.

시글로 데 오로 리제르바는 초록빛이 감도는 노랑색 색상. 시트러스, 자몽 등의 과실 아로마가 신선하고 강렬하게 느껴진다. 그리고 상쾌한 산도감과 밸런스가 뛰어나 입 안에서 부드럽게 느껴진다. 식전주로 즐기기 좋으며, 치즈, 해산물 및 조개 요리, 샐러드 등

30,000원 (750㎖) 하이트 진로"
956,"아미스타 까베르네 쇼비뇽, 드라이크릭 밸리",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162461.jpg?078638,아미스타,미국,캘리포니아,['카베르네 소비뇽'],레드,테이블 와인,9.5,1,3,4,4,"치즈, 육류 등과 잘 어울린다.",150000,2012,750,https://www.wine21.com/13_search/wine_view.html?Idx=162461,"드라이 크릭 밸리의 프리미엄 빈야드 ""Alta Presa"" 에서 생산된 까베르네 쇼비뇽 100%로 만들어졌다. 짙은 자주색에서 느껴지듯이, 체리, 라즈베리 등 붉은 과실류가 응축된 아로마에 코 끝을 스치는 타바코향이 매력적이다. 입안에서 퍼지는 쥬시(Juicy) 한 과즙의 풍미는 기분 좋은 타닌과 함께 깔끔한 매력을 보여주며 22개월 오크 숙성으로 까베르네 쇼비뇽 고유의 맛을 살린 와인이다. Finish에서 느껴지는 탄닌은 입안으로 부드럽게 다가와 혀를 감싸며 실크 같은 질감을 더해 우아함을 선사한다.
150,000원 (750㎖) 와인투유코리아"
957,"메디치 에르메테, 퀘르치올리 람브루스코 레지아노 스위트",,메디치 에르메테,이탈리아,에밀리아,"['람브루스코 살라미노', '람브루스코 마라니']",스파클링,테이블 와인,6.5,4,2,3,2,가벼운 스넥이나 매콤한 아시아 푸드와도 잘 어울린다.,40000,NV,750,https://www.wine21.com/13_search/wine_view.html?Idx=162460,"생기있는 붉은 루비색을 띠고, 신선한 붉은 과일과 제비꽃 향이 느껴진다. 신선한 과실 풍미에 기분 좋은 당도감과 우아한 스파클링이 매력적인 와인이다.

이탈리아를 대표하는 음악, 패션, 자동차, 식자재 등의 원산지인 문화의 보고 에밀리아 로마냐 지역에서 120년의 역사와 전통을 지닌 와인 명가인 메디치 에르메테가 자가 포도원에서 엄선한 람브루스코로 양조한 가격대비 뛰어난 퍼포먼스를 자랑하는 스위트 세미 스파클링 와인이다.
40,000원 (750㎖) 하이트 진로"
958,바롱 드 레스탁 보르도 모엘로,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162458.jpg?087985,카스텔,프랑스,보르도,"['세미용', '소비뇽 블랑']",화이트,테이블 와인,11.5,4,2,3,1,디저트,38000,2016,750,https://www.wine21.com/13_search/wine_view.html?Idx=162458,"보르도의 대표적인 화이트 포도품종인 세미용과 소비뇽 블랑을 블렌딩하여 생산한다. 세미용은 와인의 아로마와 맛을 풍부하게 하고, 비교적 낮은 산도감과 부드럽고 우아한 느낌을 내며, 소비뇽 블랑은 와인에 정교한 시트러스 과일 풍미와 신선함을 더한다. 최대한 과실이 잘 익은 상태에서 늦 수확을 한다. 최대한 부드럽게 압착한 뒤, 16~18°C 저온에서 온도조절 스테인레스 스틸 탱크에서 발효하며, 알코올과 잔당이 적절히 조화를 이루는 상태에서 알코올 발효를 마친다.

38,000원 (750㎖) 하이트 진로"
959,"판티니, 에디찌오네 콜렉션",,판티니 그룹,이탈리아,아브루쪼,"['몬테풀치아노', '프리미티보', '산지오베제', '네그로아마로', '말바시아 네라']",레드,테이블 와인,14.5,1,4,5,5,"육류, 스테이크 등과 잘 어울린다.",179000,2015,750,https://www.wine21.com/13_search/wine_view.html?Idx=162445,"매우 강렬한 가넷 레드색을 띠고, 체리, 자두, 블랙커런트, 담배, 카카오, 초콜릿, 바닐라, 잼등의 매우 다양하고 복합적이다. 매우 농후하고 풍부한 과실맛, 훌륭한 타닌과 구조감, 섬세하면서도 견고하고 매끈하게 끝나는 풀 바디의 최고급 와인이다.

파네세 그룹의 밭 30,000ha 중, 에디찌오네를 생산하는 밭은 불과 7ha에 불과하다. 2개의 다른 주에서 생산된 포도로 만들어져 빈티지를 표시할 수 없지만, 파네세 중진들은 “진정으로 위대한 와인을 만들기 위해서는 품질이 우선이다” 라고 단언하며 새로운 프로젝트를 진행하였다. 세계적인 F-1 카레이서 미하엘 슈마허(Michael Schumacher)는 에디찌오네를 파레트 단위로 구입하여 반은 개인적으로 즐기고, 반은 그가 소유하고 있는 레스토랑에서 사용하고 있다. 2017 Best Italian Producer 선정 기념 리미티드 에디션 와인이다.
179,000원 (750㎖) (주)와이넬"
960,판티니 콜렉션 로쏘,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162444.jpg?835055,판티니 그룹,이탈리아,아브루쪼,"['몬테풀치아노', '칠리에졸로', '산지오베제']",레드,테이블 와인,13.5,1,3,3,3,"피자, 파스타 등 전형적인 이탈리안 요리들과 가장 잘 어울린다.",64000,2017,750,https://www.wine21.com/13_search/wine_view.html?Idx=162444,"64,000원 (750㎖) (주)와이넬"
