,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id,type
244,"몬탈토, 페논 힐 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166653.jpg?930732,몬탈토,호주,빅토리아,샤르도네,white,13.5,1.0,3.0,3.0,1.0,"Sage와 함께한 구운 치킨, 버섯 요리 등과 잘 어울린다.",98000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166653,"엷은 그린 빛을 나타내는 샤르도네는 프렌치 오크에서 숙성하며 새 프렌치 오크는 30% 사용한다. 로스트된 헤이즐넛의 아로마와 함께 레몬, 라임 샤베트, 복숭아의 결합된 맛을 보여준다. 복숭아의 맛은 톡쏘는 산도와 미네랄, 오크에서 오는 풍부한 몬탈토 빈야드의 고급적인 퀄리티를 잘 표현하고 있다.
98,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,244,f
246,"몬탈토, 페논 힐 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166651.jpg?723398,몬탈토,호주,빅토리아,피노 누아,red,13.5,1.0,3.0,3.0,3.0,"구운 돼지고기, 올리브, 머스타드와 곁들어진 음식 등과 잘 어울린다.",98000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166651,"프렌치 오크(새 오크는 26%이다)에서 숙성하며, 집중된 레드 체리, 라즈베리와 크랜베리의 향과 함께 Earthy한 감칠맛은 부드럽고 따뜻한 피니쉬를 보여준다. 또한 오크에서 느껴지는 드라이한 허브, 티라미수의 향을 느낄 수 있다.
98,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,246,f
247,"레드헤즈 스튜디오, 블루 벨 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166649.jpg?509233,레드헤즈 스튜디오,호주,사우스,샤르도네,white,12.5,1.0,3.0,5.0,1.0,"크림소스 닭고기 요리, 연어 요리, 스파이시한 면요리, 과일 샐러드 등과 잘 어울린다.",92000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166649,"수확은 매년 가장 서늘한 시간은 늦은 밤에 이루어지며, 바로 압착과정으로 착즙하여 최상의 화이트 와인을 만든다. 청사과, 프렌치 오크향, 아몬드향과 함께 밝은 감귤류의 복숭아 향을 내포하고 있으며 크리미한 바닐라의 질감은 고급 샤르도네에서 느낄 수 있는 풍부함과 최고의 퀄리티를 암시한다. 복숭아, 사과 그리고 짙고 풍부한 토스티한 맛은 입 안에서의 라운드하고 우아한 무게감을 보인다.
92,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,247,f
248,"빈디빈, 카발리에 블랑",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166648.jpg?068645,빈디빈,프랑스,서던,비오니에,white,11.5,1.0,3.0,3.0,1.0,"해산물 요리, 구운 닭고기 등과 잘 어울린다.",52000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166648,"많은 소비자들이 Cabaile 와인은 풍미가 많다고 인식하듯 드라이하고 라운드하며 풍부한 과실향을 가지고 있다. 옅은 볏짚, 반짝이는 골드빛을 띠며 Honeysuckle, 시트러스, 원숙한 열대과일의 아로마를 가지며, 멜론, 파인애플, 신선한 오렌지, 레몬의 맛을 느낄 수 있는 와인이다.
52,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248,f
251,"보데가스 이시드로 밀라그로, 칼리 칸토 템프라니요 로블",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166635.jpg?421947,보데가스 이시드로 밀라그로,스페인,라,템프라니요,red,13.5,1.0,3.0,3.0,3.0,"고기, 스튜, 치즈 등과 잘 어울린다.",52000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166635,"말로라틱 발효 및 15일간 Macerate 발효 후, 6개월간 아메리칸 오크에서 숙성을 거친다. 깨끗한 필터링을 거친 후 안정화 작업 및 병입 전에 다시 한번 섬세한 필터링을 한다.

자주빛을 연상시키는 강렬한 체리빛을 띠며 바닐라향의 원숙한 과일향과 스파이시한 배경을 보여준다. 조화롭고 라운드한 구조를 갖고 있는 와인이다.
52,000원 (750㎖) 레드와인 앤 제이와이",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,251,f
253,"코코모, 러시안 리버 밸리 피터스 빈야드 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166633.jpg?461285,코코모,미국,캘리포니아,샤르도네,white,14.5,1.0,3.0,4.0,1.0,"해산물, 달고기, 화이트 소스 베이스 음식 등과 잘 어울린다.",200000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166633,"100% 프렌치 오크에서 11개월 숙성하며 30%는 새 오크 배럴을 사용한다. 세바스토플 서쪽에 있는 포도밭으로 이곳은 특히 샤르도네 품종에 가장 적합한 좋은 밭으로 알려져 있다.

버터, 바닐라 등 다양한 오크향과 같이 피어나는 섬세한 미네랄 노트가 부르고뉴 와인을 연상시킨다. 뚜렷한 흰색 과실, 파인애플 향이 복합성을 더하고 좋은 산미의 긴 피니쉬로 이어지는 와인이다.
200,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,253,f
254,"리버비, 싱글 빈야드 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166630.jpg?093417,리버비 에스테이트,뉴질랜드,사우스,피노 누아,red,11.5,1.0,3.0,3.0,3.0,"소고기, 송아지고기, 가금류, 기름진 생선요리 등과 잘 어울린다.",86000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166630,"25년 이상된 포도 나무에서 100% 손 수확 후 30%는 새 프렌치 오크에서 11개월간 숙성후 병입한다. 짙은 루비빛, 벨벳 컬러를 띠며 플로럴한 아로마와 체리, 자두, 크랜베리 및 드라이한 허브향의 복합미를 나나내며, 섬세하고 복잡한 과실향과 오크향을 보여주는 밀도가 높은 와인이다. 조화롭고 균형감 있는 산도, 타닌의 Earthy한 구조는 스파이시하고 붉은 과일 맛을 보인다.
86,000원 (750㎖) 레드와인 앤 제이와이",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,254,f
263,"팍스톤, 나우 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166604.jpg?585154,팍스톤,호주,사우스,시라/쉬라즈,red,13.5,1.0,3.0,3.0,4.0,스테이크 등과 잘 어울린다.,64000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166604,"NOW는 Natural Organic Wine의 약자이다.

생동감 있는 보라빛과 붉은색을 띠며 라즈베리와 자두와 같은 붉은 과실향과 민트, 라벤더, 바이올렛 등의 꽃향이 느껴진다. 신선한 과실맛과 부드러운 타닌 벨벳처럼 부드러운 여운을 지닌 미디엄 바디의 와인이다

2018년은 겨울 가우량이 매우 좋았다. 건조한 봄은 포도 나무 성장을 촉진시켰고 30년만에 가장 건조했던 여름은 특히 평년보다 따뜻했던 가을은 질병의 위협을 감소시키고 자연 발효를 도와 와인 생산에 있어 아주 좋은 해였다고 할 수 있다. 14일간 1차 발효 후 2차는 탱크에서 발효한다.
64,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,263,f
266,"티스웰, 히스필드 베르멘티노",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166598.jpg?954417,티스웰,호주,사우스,베르멘티노,white,11.5,1.0,3.0,3.0,1.0,"해산물 요리, 샐러드 등과 잘 어울린다.",60000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166598,"감귤류, 배, 복숭아 풍미의 신선한 과실향과 바다 내음의 상쾌함이 인상적인 드라이 화이트 와인이다. 청량한 산도의 밸런스가 조화로우며 가볍게 즐길 수 있는 라이트 바디 와인이다.
60,000원 (750㎖) 유와인(주)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,266,f
269,"도멘 프리 바론, 투랜느 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/0166579.jpg?992969,도멘 프리 바론,프랑스,루아르,피노 누아,red,12.5,1.0,3.0,3.0,3.0,"생선 테린, 야채 튀김 (애호박, 채소 등), 야채타트, 흰살 생선 그리고 가금류, 넓적다리 살, 구운 고기, 숙성치즈 등과 잘 어울리는 와인이다.",48000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166579,"루비색을 띠고 딸기, 라즈베리, 블랙베리, 체리의 아로마가 느껴찐다. 입 안에서는 부드러운 타닌과 질감이 매력적인 와인이다.

48,000원 (750㎖) 유와인(주)",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,269,f
273,"도멘 프리 바론, 투랜느 르네상스",http://img.wine21.com/no_image1.jpg?297024,도멘 프리 바론,프랑스,루아르,카베르네 프랑,red,12.5,1.0,3.0,4.0,4.0,"가금류, 구운 고기, 양고기 다리, 오리 마가렛, 송아지 고기 등과 잘 어울린다.",53000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166575,"가벼운 오렌지 뉘앙스가 있는 강렬한 적갈색의 레드 와인이다. 아로마는 복잡하면서도 조화로우며, 피노 누아의 미묘함과 카베르네 프랑과 꼬의 풍성함이 어우러져 있는 와인이다. 적정 시음년도는 1~5년 사이가 좋은 와인이다.
53,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,273,f
274,"도멘 프리 바론, 투랜느 까르페 디엠",http://img.wine21.com/no_image1.jpg?682523,도멘 프리 바론,프랑스,루아르,카베르네 프랑,red,13.5,1.0,3.0,4.0,3.0,"사냥고기, 가금류, 오리 스테이크, 송아지 요리, 숙성 치즈 등과 잘 어울린다.",53000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166574,"오렌지 색이 감도는 강렬한 적갈색의 레드 와인이다. 바리끄에서 숙성되었으며, 복잡하면서도 조화로운 향을 나타낸다. 붉은 과일과 자두의 맛과 함께 균형이 잘 맞는 맛을 느낄 수 있다. 피노 누아의 기교와 중심을 잡아주면서 원만한 조화를 이루게 해주는 카베르네 프랑과 꼬를 느낄 수 있다. 적정 시음 년도는 3~5년 사이가 가장 좋은 와인이다.
53,000원 (750㎖) 유와인(주)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,274,f
277,"이노바, 레드",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166560.jpg?635382,보데가 히스파니카스 레우니다스,스페인,토로,템프라니요,red,13.5,1.0,3.0,3.0,3.0,"파스타, 타파스, 육류 요리 등과 잘 어울린다.",18000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166560,"스페인의 와인 발전소라 볼 수 있는 카스티야 라 만차 지역에서 생산된 와인이다. 체리 빛의 붉은 색을 띠며 블랙커런트, 블랙베리, 자두와 같은 검붉은 과실향을 느낄 수 있다. 상큼한 산도와 함께 생동감 있는 타닌이 조화를 이루고 있는 드라이한 와인이다.
18,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,277,f
281,"미도우크로프트, 러시안 리버 밸리 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166531.jpg?378437,마지토,미국,캘리포니아,피노 누아,red,13.5,1.0,3.0,3.0,3.0,"오리가슴살 요리, 버섯 요리 등과 잘 어울린다.",87000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166531,"미도우크로프트는 미국 캘리포니아 소노마 카운티와 나파 밸리 지역에 위치한 소규모 가족 경영 와이너리이다. 와이너리 명 'Meadowcorft'는 '비옥한 땅'을 의미하며, 동시에 와인메이커이자 오너인 톰 미도우크로프트의 이름이기도 하다.

깊은 진홍색을 띠며 체리, 야생딸기의 아로마가 복합적이고 섬세하게 느껴진다. 우아한 과실미와 산도가 균형을 이루고 있으며 부드러운 타닌을 가지고 있다. 신선하면서도 긴 피니쉬의 여운이 느껴지는 와인이다. 뉴 오크에서 25% 숙성하며, 10%는 헝가리, 10%는 프랑스, 5%는 아메리칸 오크에서 2년간 숙성한다.
87,000원 (750㎖) 유와인(주)",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,281,f
285,"안토니오 아레즈, 구스토 틴토",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166519.jpg?193501,보데가 안토니오 아레즈,스페인,발렌시아,템프라니요,red,12.5,1.0,3.0,4.0,3.0,"채끝 스테이크, 차돌박이, 토마토 소스 파스타, 오일 파스타, 치즈 등과 잘 어울린다.",43000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166519,"다크한 레드컬러를 띠며 묵직한 오크 향을 느낄 수 있고, 잘 익은 신선한 베리향과 매운향을 느낄 수 있다. 해발 700m의 고지대에서 오랫동안 수분이 유지되는 특징을 가진 식토(Clay Soil)를 기반으로 한 포도밭에서 재배하였으며, 와인을 마신 후에도 긴 피니쉬를 즐길 수 있는 와인이다.
43,000원 (750㎖) 케이제이무역",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,285,f
286,"안토니오 아레즈, 바론 델 마르 틴토",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166518.jpg?871575,보데가 안토니오 아레즈,스페인,발렌시아,템프라니요,red,12.5,1.0,3.0,4.0,3.0,"붉은 고기류, 차돌박이, 파스타, 치즈, 기타 육류 등과 잘 어울린다.",43000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166518,"발렌시아 지역의 떠오르는 신흥 강자 안토니오 아레즈 와이너리의 와인으로 이미 한국에 다양한 와인들을 수출하고 있다.

처음에는 진한 자줏빛 컬러를 띠며 잘 익은 붉은 과일과 진한 오크향이 눈과 코를 사로 잡는다. 해발 650미터 고지대에 있는 포도밭에서 30년 이상 된 포도나무로만 만들어진 이 와인은 전형적인 풀바디 와인으로 세련된 타닌감과 묵직한 피니쉬를 즐길 수 있는 와인이다.
43,000원 (750㎖) 케이제이무역",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,286,f
287,"안토니오 아레즈, 라 파시온 틴토",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166517.jpg?326560,보데가 안토니오 아레즈,스페인,발렌시아,템프라니요,red,12.5,1.0,3.0,4.0,3.0,"붉은 고기류, 차돌박이, 파스타, 치즈, 기타 육류 등과 잘 어울린다.",43000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166517,"진한 자주색을 띠며 처음에는 잘 익은 붉은 과일 향을 느낄 수 있다. 이후에는 검은 후추와 묵직한 오크향이 특징이며 와인을 마시고 나서도 입 안에서 잘 만들어진 묵직함이 오래 지속된다. 30년 이상 된 포도나무에서 재배된 포도로 해발 650미터 고지대에서 생산되는 와인이다. 프렌치 오크 배럴에서 6개월 숙성한다.
43,000원 (750㎖) 케이제이무역",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,287,f
288,"알레한드로 페르난데즈, 엘 빈꿀로 파라헤 라 골로사 그란 레세르바",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166480.jpg?567447,알레한드로 페르난데즈,스페인,라,템프라니요,red,14.5,1.0,3.0,4.0,4.0,"양고기, 숙성 치즈, 풍미가 진한 음식 등과 잘 어울린다.",70000.0,2004,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166480,"블랙체리 잼, 자두, 설탕에 졸인 블랙베리의 진한 향과 플로럴 부케, 스모키한 향과 발사믹 향이 은은하게 감지된다. 우아한 산미와 농도 짙은 과일 캐릭터, 감미로우면서 쌉쌀한 초콜릿 터치가 매력적인 와인이다.

90년 수령의 파고 데 라 골로사(Pago de la Golosa) 싱글 빈야드에서 수확한 포도로 만들었으며, 엘 빈꿀로 라인업 중 유일하게 프랑스 오크를 사용한다. 발효 후 프랑스산 오크 배럴에서 24개월, 병입 후 36개월 더 숙성했다.

정제나 여과 없이 병입해, 마시기 30분 전 디캔팅하면서 세디먼트(자연 침전물) 없이 깨끗하겨 푸어링 할 수 있다.
70,000원 (750㎖) 신세계엘앤비",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,288,f
289,"이칼마, 카베르네 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166435.jpg?110930,비냐 마올라,칠레,센트럴,카베르네 소비뇽,red,12.5,1.0,2.0,4.0,3.0,그릴 요리 등과 잘 어울린다.,50000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166435,"아르헨티나와 칠레 국경에 맞물려 있는 안데스 산맥의 라 아라우카니아 지역의 호수 '이칼마' 이름을 본따 청량감이 돋보이는 와인이다.

매혹적인 붉은 빛 색상에 약간의 보랏빛이 더해진다. 리치한 베리류와 달콤함이 살짝 느껴지는 스파이시함이 잘 어우러진 아로마를 내뿜는다. 훌륭한 구조감과 입안에서 쭉 이어지는 피니시는 미디엄-풀바디의 바디감을 선사한다.
50,000원 (750㎖) 에노테카 코리아",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,289,f
291,"시카모어 레인, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166399.jpg?793756,트린체로 패밀리 이스테이트,미국,캘리포니아,피노 누아,red,13.5,1.0,3.0,3.0,3.0,"샐러드, 토마토 파스타, 해산물 등과 잘 어울린다.",36000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166399,"시카모어 레인 피노누아는 잘 익은 체리와 블랙베리, 오크향의 아로마가 풍부하다. 미디엄바디로 매끄러우면서도 부드러운 타닌이 느껴져 보다 쉽게 즐길 수 있다. 이런 피노 누아로 어떠한 해산물, 파스타, 샐러드와도 어울리게 만들어진 와인이다.
36,000원 (750㎖)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,291,f
292,"예르만, 레드 엔젤",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166398.jpg?226933,예르만 비냐올리,이탈리아,프리울리,피노 네로,red,13.0,1.0,3.0,4.0,3.0,"구운 생선요리, 화이트 트러플 등과 잘 어울린다.",90000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166398,"루비색을 띠고 자두, 블랙체리, 레드 커런트의 아로마가 느껴진다. 입 안에서는 섬세하고 우아하며 약간의 달콤함에 균형감이 훌륭하다. 적절한 산도, 깨끗한 미네랄, 부드러운 타닌을 지닌 섬세한 와인이다.

오크통에서 12개월간 숙성했다. (small Barrels + tonneaus of Franch oak)
90,000원 (750㎖) 에노테카 코리아",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,292,f
294,"시카모어 레인, 샤도네",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166395.jpg?931863,트린체로 패밀리 이스테이트,미국,캘리포니아,샤르도네,white,13.5,1.0,3.0,3.0,1.0,"해산물, 가금류 요리, 돼지갈비, 크림파스타, 부드러운 치즈 등과 잘 어울린다.",36000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166395,"시카모어 레인 샤도네는 수확 과정 포도가 익을 수 있는 충분한 시간을 두고 재배한 와인이다. 신선한 사과, 배, 감귤, 복숭아의 아로마를 느낄 수 있다. 약간의 버터리함으로 부드러우면서 둥글둥글한 바디감을 느낄 수 있는 와인이다.
36,000원 (750㎖)",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,294,f
295,"시카모어 레인, 메를로",http://img.wine21.com/WINE_MST/TITLE/0166000/W0166394.jpg?959608,트린체로 패밀리 이스테이트,미국,캘리포니아,메를로,red,13.5,1.0,3.0,3.0,3.0,"닭고기, 소고기, 양고기, 파스타 등과 잘 어울린다.",36000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=166394,"시카모어 레인 멜로는 체리, 자두, 허브향신료 등의 아로마가 느껴진다. 미디엄바디로 부드러운 타닌을 보여주며, 입안에서 풍부한 체리의 아로마가 오래 지속되며 마무리되는 와인이다.
36,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,295,f
