title,image_link,winery,country,province,grape_type,wine_type,occasion,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size
"이까르디, 타바렌 바르베라 다스티",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149889.jpg?638011,이까르디,이탈리아,피에몬테,['바르베라'],레드,테이블 와인,13.0,1,4,3,3,"각종 야채볶음요리, 부드러운 소스의 중국음식, 일본퓨전 음식, 강하지 않은 소스의 한식과도 잘 어울린다.
",60000,2014,750
"이까르디, 수리비진 브라퀘토",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149888.jpg?639739,이까르디,이탈리아,피에몬테,['브라케토'],레드,디저트 와인,6.5,4,1,3,2,"달콤한 쿠키, 말린과일, 간단한 카나페, 과일칵테일, 쵸컬릿, 퐁듀 등과 함께 하면 좋다. 
",60000,2014,750
"이까르디, 라 로사 셀바티카 모스카토",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149887.jpg?095083,이까르디,이탈리아,피에몬테,['모스카토 비앙코'],화이트,"에피타이저, 디저트 와인",5.5,4,2,3,1,"달콤한 치즈케익, 초코릿 비스킷과 레몬셔벳등과 함께 하면 좋다.",60000,2016,750
"이카르디, 발레라 코르테제",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149886.jpg?532010,이까르디,이탈리아,피에몬테,['코르테제'],화이트,테이블 와인,13.0,1,4,2,1,"크림소스의 파스타, 스파게티, 연어요리, 베이글, 치즈등과 어울린다. 
",60000,2016,750
호프 델 수르 그랑 레제르바,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149884.jpg?985688,비나 페라릴오,칠레,라펠,['카베르네 소비뇽'],레드,테이블 와인,14.0,1,3,4,4,"숯불요리나 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",85000,2007,750
호프 델 수르 리제르바,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149883.jpg?411508,비나 페라릴오,칠레,라펠,"['카베르네 소비뇽', '카르메네르']",레드,테이블 와인,14.0,1,3,4,4,"돼지갈비, 갈비찜, 로스트 안심과 등심, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",51000,2006,750
호프 델 수르 8515,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149882.jpg?823998,비나 페라릴오,칠레,라펠,"['카베르네 소비뇽', '카르메네르']",레드,테이블 와인,14.0,1,3,3,3,"가벼운 소스가 곁들여진 요리, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",31000,2007,750
라 토스카 까르미네르 리제르바,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149881.jpg?246694,비나 페라릴오,칠레,라펠,['카르메네르'],레드,테이블 와인,14.0,1,3,3,3,"파스타, 굽거나 삶은 고기요리, 신선한 해산물 볶음 요리, 등과 함께하면 좋다.",36000,2006,750
라 토스카 까베르네 쇼비뇽 리제르바,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149880.jpg?733032,비나 페라릴오,칠레,라펠,['카베르네 소비뇽'],레드,테이블 와인,14.0,1,3,4,3,"굽거나 삶은 고기요리, 인도요리, 고다치즈, 붉은 육류, 흰살 육류 등과 잘 어울린다.",36000,2007,750
"롱고 콜렉션, 피노 그리지오",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149879.jpg?187463,롱고 & 신치니,이탈리아,베네토,['피노 그리지오'],화이트,"에피타이저, 테이블 와인",12.0,1,3,3,1,"생선요리 및 해산물, 크림 스프, 닭 요리, 샐러드 등과 잘 어울린다.",30000,2013,750
라 토스카 소비뇽 블랑,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149878.jpg?627820,비나 페라릴오,칠레,라펠,['소비뇽 블랑'],화이트,테이블 와인,9.0,1,4,2,1,"가벼운 에피타이저나 해산물 요리, 연어요리, 베이글, 치즈등과 어울린다. ",25000,2008,750
라 토스카 까르미네르,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149876.jpg?058458,비나 페라릴오,칠레,라펠,['카르메네르'],레드,테이블 와인,14.0,1,3,3,3,"진한 소스를 곁들인 스파게티, 보쌈, 튀김, 볶음요리, 해물요리등과도 잘 어울린다.",25000,2008,750
라 토스카 까베르네 쇼비뇽,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149874.jpg?479516,비나 페라릴오,칠레,라펠,['카베르네 소비뇽'],레드,테이블 와인,14.0,1,4,3,3,"굽거나 삶은 고기요리, 파스타, 로스트 안심과 등심, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",25000,2007,750
샤또 깡뜨냑,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149873.jpg?932643,샤또 깡뜨냑,프랑스,보르도,"['메를로', '카베르네 프랑', '카베르네 소비뇽']",레드,테이블 와인,13.0,1,3,4,3,"붉은 육류, 파스타, 피자, 치즈 등과 잘 어울린다.",80000,2013,750
샤또 오 로와르그,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149872.jpg?446305,샤또 오 로와르그,프랑스,보르도,"['메를로', '카베르네 소비뇽']",레드,테이블 와인,12.0,1,3,3,2,"와인자체만으로도 훌륭한 풍미와 질감을 가져다 준다. 부드러운 치즈, 고급 스테이크등과 함께하면 좋다.
",35000,2007,750
샤또 라 세르,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149871.jpg?839159,샤또 라 세르(보르도),프랑스,보르도,"['메를로', '카베르네 소비뇽']",레드,테이블 와인,12.0,1,3,3,3,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",31000,2007,750
라 플러 드 부아,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149870.jpg?225464,샤또 라 플러 바롱,프랑스,보르도,"['메를로', '카베르네 프랑', '카베르네 소비뇽']",레드,테이블 와인,14.0,1,4,4,4,붉은 고기류 및 스테이크 혹은 치즈 등과 잘 어울린다.,110000,2006,750
샤또 라마체 루떼,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149869.jpg?635231,샤또 라마체 루떼,프랑스,보르도,"['메를로', '카베르네 소비뇽']",레드,테이블 와인,13.0,1,3,3,3,"각종 육류요리와 파스타, 베이컨, 햄버거, 피자등의 간편한 요리와도 잘 어울린다.
",42000,2006,750
레 오 드 랭쉬 무싸,NaN,샤또 랭쉬 무싸,프랑스,보르도,"['카베르네 소비뇽', '메를로']",레드,테이블 와인,8.5,1,4,4,4,"숯불에 구운 육류, 돼지갈비, 불고기, 피자 등과 잘 어울린다.",45000,2017,750
샤또 꼬스 데스뚜르넬 블랑,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149864.jpg?949430,샤또 꼬스 데스뚜르넬,프랑스,보르도,"['소비뇽 블랑', '세미용']",화이트,테이블 와인,13.5,1,4,3,1,"신선한 샐러드를 곁들인 담백한 닭고기 메뉴, 생선회, 조개구이 등과 잘 어울린다.",200000,2017,750
모엣 샹동 임페리얼,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149862.jpg?419430,모엣 샹동,프랑스,샹파뉴,"['피노 누아', '피노 뮈니에', '샤르도네']",스파클링,"에피타이저, 테이블 와인",12.0,1,4,2,1,아페리티프 또는 생선이나 흰색의 육류로 만들어진 모든 음식 등과 잘 어울린다.,80000,NV,750
"캐논캅, 카데트 피노타쥐",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149855.jpg?863008,캐논캅,남아프리카,코스탈,['피노타주'],레드,테이블 와인,14.5,1,3,4,3,"파스타와 붉은 고기류, 그리고 매콤한 아시안 스타일의 요리류와도 잘 어울린다.
",84000,2016,750
"캐논캅, 피노타쥐",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149854.jpg?257407,캐논캅,남아프리카,코스탈,['피노타주'],레드,테이블 와인,14.5,1,3,4,4,"아시아 요리, 붉은 고기요리, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",120000,2017,750
"캐논캅, 까베르네 쇼비뇽",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149853.jpg?682238,캐논캅,남아프리카,코스탈,['카베르네 소비뇽'],레드,테이블 와인,14.0,1,4,4,4,"붉은 육류 요리, 스테이크, 양고기 케밥, 숙성된 치즈 등과 함께하면 좋다.
",150000,2016,750
"캐논캅, 폴 소어",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149852.jpg?156054,캐논캅,남아프리카,코스탈,"['카베르네 소비뇽', '카베르네 프랑', '메를로']",레드,테이블 와인,13.0,1,3,4,3,"붉은 고기 요리, 아시아 요리, 햄버거, 피자등의 간편한 요리와도 잘 어울린다.",160000,2016,750
"펠릭스 깔레호, 꽈트로",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149851.jpg?559798,보데가스 펠릭스 깔레호,스페인,리베라,['틴토피노'],레드,테이블 와인,14.0,1,3,3,3,"굽거나 삷은 고기요리, 살라미, 파스타, 바다가재 찜, 송아지 고기, 에멘탈 치즈 등과 잘 어울린다.
",65000,2007,750
"펠릭스 깔레호, 크리안자",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149850.jpg?941409,보데가스 펠릭스 깔레호,스페인,리베라,['틴토피노'],레드,테이블 와인,14.0,1,3,4,3,"비프 스테이크, 양고기 바베큐, 약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.
",108000,2006,750
"펠릭스 깔레호, 리제르바",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149849.jpg?371455,보데가스 펠릭스 깔레호,스페인,리베라,['틴토피노'],레드,테이블 와인,14.0,1,3,5,4,"중국요리, 간편한 육류요리, 약간 스파이시한 한식, 볶음요리 등과 잘 어울린다.
",170000,2005,750
"벨가라, 와인메이커스 셀렉션 블랙 쉬라즈",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149847.jpg?838468,벨가라 이스테이트 ,호주,뉴,['시라/쉬라즈'],레드,테이블 와인,9.0,1,3,4,3,"강한 치즈, 구운고기, 버섯리조또, 신선한 해산물 볶음 요리, 등과 함께하면 좋다.
",57000,2007,750
"벨가라, 더뱅 쉬라 카베르네 멜롯",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149846.jpg?264957,벨가라 이스테이트 ,호주,사우스,"['시라/쉬라즈', '카베르네 소비뇽', '메를로']",레드,테이블 와인,13.0,1,3,3,3,"고급 안심, 등심 스테이크, 그릴에 구운 야채, 바비큐요리, 숙성된 치즈등과 잘 어울린다.
",29000,2007,750
찌솔라,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149844.jpg?702445,마쩨이,이탈리아,시칠리아,['네로 다볼라'],레드,테이블 와인,14.0,1,3,4,4,"파스타, 육류요리, 유럽식 코스요리의 메인(안심,등심) 요리와 양고기, 정찬 요리와 함께하면 좋다.
",90000,2015,750
코키 알타 랑가 블랑 드 블랑,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149843.jpg?145255,줄리오 코키,이탈리아,피에몬테,['샤르도네'],스파클링,테이블 와인,8.5,1,3,2,1,"생선 요리, 크림소스의 파스타, 스파게티, 연어요리, 베이글, 치즈 등과 어울린다.",130000,NV,750
코키 브뤼,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149842.jpg?567297,줄리오 코키,이탈리아,NaN,['피노 누아'],스파클링,"에피타이저, 테이블 와인",8.5,1,3,2,1,"모든 음식들과 잘 어울리며 특히 찬 아페리티프와 훌륭하게 어울립니다.
",55000,NV,750
"마제이, 벨구아르도 로제",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149841.jpg?016660,마쩨이,이탈리아,토스카나,"['산지오베제', '시라/쉬라즈']",로제,"에피타이저, 테이블 와인",9.0,1,3,3,1,"각종 육류요리와 파스타, 베이컨, 햄버거, 피자등의 간편한 요리와도 잘 어울린다.
",108000,2008,750
코키 샤도네이 브뤼,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149840.jpg?467206,줄리오 코키,이탈리아,NaN,['샤르도네'],스파클링,"에피타이저, 테이블 와인",8.5,2,4,4,1,"송아지간 요리, 올리브유를 사용한 파스타, 루꼴라 샐러드, 퐁듀와 잘 어울린다.",60000,NV,750
포지오 바디올라,NaN,마쩨이,이탈리아,토스카나,"['산지오베제', '메를로']",레드,테이블 와인,13.5,1,5,3,3,"살라미, 생햄과 같은 Cold cuts, 미트 소스 파스타, 피자, 풍성한 소스를 곁들인 생선요리 등과 잘 어울린다.",70000,2015,750
에스피리뚜 클래식 소비뇽 블랑 ,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149834.jpg?331382,에스피리뚜 드 칠레,칠레,센트럴,['소비뇽 블랑'],화이트,"에피타이저, 테이블 와인",12.0,1,4,2,1,"식전 주로서 아주 훌륭하고, 에피타이저, 수프, 야채, 가볍게 조리한 흰살 생선, 닭 가슴살 요리 등과 어울린다.",27000,2011,750
"에스피리뚜, 리제르바 프리바다 카버넷 소비뇽",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149833.jpg?704274,에스피리뚜 드 칠레,칠레,센트럴,['카베르네 소비뇽'],레드,테이블 와인,13.0,1,3,3,3,"약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",40000,2010,750
"에스피리뚜, 클래식 카버넷 소비뇽 ",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149831.jpg?123660,에스피리뚜 드 칠레,칠레,센트럴,['카베르네 소비뇽'],레드,테이블 와인,13.0,1,3,3,1,"모든 종류의 따듯한 음식, 소고기, 사슴고기, 스파이시한 치즈와 잘 어울린다.
",27000,2011,750
"포데레 가우치올레, 로쏘 디 몬탈치노 ",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149829.jpg?580538,포데레 가우지올레,이탈리아,토스카나,['산지오베제'],레드,테이블 와인,14.0,1,4,4,3,"로스트 안심과 등심, 진한 소스의 육류, 오래된 숙성 치즈 등과 잘 어울린다.",120000,2008,750
다이네로,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149827.jpg?008744,리파르벨라,이탈리아,토스카나,"['메를로', '산지오베제']",레드,테이블 와인,9.0,1,3,3,3,"버섯크림 파스타, 감자 뇨키, 파마산 치즈를 사용한 파스타, 돼지고기 요리 등과 잘 어울린다.",100000,2008,750
"에스피리뚜, 그랑 리저브 카버넷 소비뇽 ",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149826.jpg?461652,에스피리뚜 드 칠레,칠레,쿠리코,['카베르네 소비뇽'],레드,테이블 와인,14.0,1,4,4,3,"약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",42000,2007,750
코스탈 릿지 메를로,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149796.jpg?556597,브랑코 와인 컴퍼니,미국,캘리포니아,['메를로'],레드,테이블 와인,8.5,1,3,3,3,"훈제연어, 훈제한 육류요리, 마리나라 소스의 리가토니(파스타),  파히타(채 썬 고기나 야채를 옥수수 부꾸미에 싸서 새콤한 크림을 얹어 먹는 멕시코 요리)와 함께하면 좋다.",35000,2011,750
샤또 마르키 달렘,NaN,샤또 마르키 달렘,프랑스,보르도,"['카베르네 소비뇽', '메를로', '카베르네 프랑', '쁘띠 베르도']",레드,테이블 와인,13.5,1,3,5,4,"유럽식 코스요리의 메인(안심,등심) 요리와 양고기, 정찬 요리와 함께하면 좋다.
",120000,2017,750
"블루 넌, 아이스와인 실바너",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149793.jpg?841304,랑구스 - 블루넌,독일,라인헤센,['실바너'],화이트,디저트 와인,8.0,5,2,4,1,"달콤함 과일계열 디저트, 말린 무화과, 블루 치즈 등과 잘 어울린다.
",90000,2014,375
"샤또 드 까즈뇌브, 르 록 데 마뜨",NaN,샤또 드 까즈뇌브,프랑스,서던,"['시라/쉬라즈', '그르나슈', '무르베드르']",레드,테이블 와인,9.5,1,4,4,4,"베이컨, 하몽, 살라미, 바비큐요리 등과 함께하면 좋다.
",90000,2014,750
샤또 데귈,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149726.jpg?187025,샤또 데귈,프랑스,보르도,"['메를로', '카베르네 프랑']",레드,테이블 와인,14.0,1,4,4,4,"가금류요리, 붉은 생선, 프와그라, 부드러운 치즈 등과 잘 어울린다.
",60000,2014,750
"도멘 뒤 꼬리앙꽁, 레쎕씨용 뱅소브르",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149717.jpg?595997,도멘 뒤 꼬리앙꽁,프랑스,론,"['그르나슈', '시라/쉬라즈']",레드,테이블 와인,14.0,1,3,3,4,"약간 강한 양념으로 조리된 육류, 파스타, 라자냐, 햄 등과 잘 어울린다.",150000,2004,750
"도멘 마비, 라 페르마드",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149716.jpg?985635,도멘 마비,프랑스,론,"['그르나슈', '시라/쉬라즈', '무르베드르']",레드,테이블 와인,9.5,1,3,4,3,"불에 구운 붉은 고기류와 양생류 요리, 소스가 약간 가미된 요리, 숙성이 된 치즈 등과 잘 어울린다.",70000,2008,750
"도멘 뒤 까이롱, 지공다스",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149715.jpg?463855,도멘 뒤 까이롱,프랑스,론,"['그르나슈', '시라/쉬라즈', '쌩쏘', '무르베드르']",레드,테이블 와인,14.0,1,4,4,4,"숯불에 구운 육류, 돼지갈비, 불고기, 피자 등과 잘 어울린다.",130000,2008,750
"헨쉬키, 렌스우드 크로프트 샤도네",NaN,헨쉬키,호주,사우스,['샤르도네'],화이트,테이블 와인,13.0,1,4,4,1,"신선한 샐러드를 곁들인 담백한 닭고기 메뉴, 생선회, 조개구이 등과 잘 어울린다.",161000,2010,750
"빌라드, 그랑 뱅 르 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149701.jpg?104033,빌라드 에스테이트,칠레,아콩카구아,['피노 누아'],레드,테이블 와인,9.5,1,4,2,2,"흰 살 육류, 파스타, 치즈, 베이컨, 하몽, 살라미, 바비큐요리 등과 함께하면 좋다.
",83000,2011,750
"나파 스페이션, 소비뇽 블랑",http://img.wine21.com/WINE_MST/TITLE/0149000/W0149698.jpg?864638,나파 스테이션,미국,캘리포니아,['소비뇽 블랑'],화이트,테이블 와인,9.0,1,4,2,1,"다양한 양념이 들어가는 아시아, 라틴 음식도 함께 마시길 추천한다.
",65000,2012,750
마끼 달메라 드미 섹,http://img.wine21.com/WINE_MST/TITLE/0149000/W0149675.jpg?271142,라 까브 드 라블레,프랑스,서던,['뮈스까'],스파클링,"에피타이저, 테이블 와인",12.0,3,2,3,1,"가벼운 핑거푸드, 까나페 안주, 신선한 치즈, 피자, 파스타, 치킨, 매콤한 커리 ",15000,NV,750
