,title,image_link,winery,country,province,grape_type,wine_type,alcohol,sweetness,acidity,body_rate,tannin_rate,food_pairing,price,vintage,size,link,aroma_y,meat,cheese,seafood,vegetables,dessert,floral,fruit,citrus,oriental_spice,oriental_leather,earth,dark_aroma,fruity_aroma,europe_a,europe_b,north_america,south_america,new_world,korea,red,white,wine_id
793,"벨레노시, 레브",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162034.jpg?397674,벨레노시,이탈리아,마르케,페코리노,white,13.0,1.0,5.0,3.0,1.0,"해산물 파스타, 샐러드",93000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162034,"벨레노시家의 최상위 화이트 와인으로 Rêve는 프랑스어로 ‘꿈’을 의미하는데 Velenosi는 이 와인을 통해 원하던 화이트 와인의 이상을 그려낼 수 있었다고 한다. 신선하고 매력적인 아로마가 발랄하게 지속되며 코를 즐겁게 유지해줌과 동시에, 무겁지 않으면서도 유질감 있는 바디와 산뜻한 산미와 결합하여 온전한 여운을 길게 이끈다. 흩어지지 않는 구조감과 곧은 균형감은 누구에게나 어필할 수 있는 풍미를 완성시키며 최고급 화이트 와인의 전형을 보여준다. 새 프렌치 오크 배럴(50%) 9개월 with sur lie 숙성되었다.

93,000원 (750㎖)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,793
794,"까사 비니콜라 나탈레 베르가, 지안까를로 모스카토 다스티",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162032.jpg?254995,까사 비니콜라 나탈레 베르가,이탈리아,피에몬테,모스카토,white,5.0,4.0,2.0,3.0,1.0,"과일, 초콜릿, 케익, 디저트류, 매콤한 아시아 음식 등과 잘 어울린다.",42000.0,2016,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162032,"아시아의 다양한 국가에서 많은 호응을 얻고 있다. 여성 및 와인 초심자들이 부담 없이 즐길 수 있는 와인으로 클래식한 스위트의 안정감 있는 풍미가 돋보인다. 섬세한 기포를 동반한 영롱한 골든 옐로우. 라임, 자몽, 망고, 배, 살구, 복숭아, 아카시아, 라벤더, 백후추, 꿀 향이 느껴진다. 깔끔한 감미와 부드러운 기포가 매력적인 와인으로, 입안을 개운하게 해 주는 산미 또한 음용 내내 산뜻한 기분을 유지시켜 준다. 흰 과일들과 꽃을 연상시키는 기분 좋은 스위트함이 오래 유지되고 알코올이 낮아 어느 자리에서 마셔도 부담이 없다.
42,000원 (750㎖)",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,794
795,"캄포 알라 수게라, 아르니오네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162029.jpg?796473,캄포 알라 수게라,이탈리아,토스카나,카베르네 소비뇽,red,14.0,1.0,3.0,5.0,5.0,"치즈, 육류",190000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162029,"어두운 루비빛이 감도는 암진홍색. 산딸기잼, 건자두, 까시스, 라스베리, 블랙 올리브, 민트, 버섯, 코코아, 가죽, 과일케익, 아니스 향이 느껴진다. 전반적으로 굉장히 높은 퀄러티의 보르도 와인을 떠올리게 하는 와인이다. 풍미를 구성하는 큰 요소들이 강렬하면서도 부딪힘 없이 잘 어우러져 있어 매우 세련된 만족감을 준다. 벨벳처럼 우아한 타닌 위에 목넘김 후에도 기분 좋은 향들이 지속적으로 맴돌면서 생기 있는 여운을 만들어 준다. 새 프렌치 오크 배럴 18개월 + 병입숙성 최소 12개월간 숙성되었다. 슈퍼 투스칸의 고향 Bolgheri의 명성에 걸맞는 최고급 퀄러티의 와인이다.
190,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,795
796,"클라우디오 콰르타 비나이올로, 쿠알레",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162024.jpg?812119,클라우디오 콰르타 비나이올로,이탈리아,뿔리아,프리미티보,red,12.5,1.0,3.0,3.0,3.0,"스테이크, 치즈, 토마토 파스타",42000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162024,"이태리 남부에서 가장 훌륭한 생산자 중 한 명인 Claudio Quarta의 막내딸 Alessandra가 가격대비 최고의 품질을 보장하고자 스페셜 에디션으로 생산된다. 맑은 기운이 감도는 적자주색 와인. 순수함과 발랄함이 묻어나는 와인으로 푸르티한 아로마와 부드러움이 특징이다. 게다가 풍미의 요소들 하나하나가 뛰어난 밸런스를 입안에서 유지하기 때문에 어느 대중들에게도 충분히 어필할 수 있는 스타일이라 할 수 있다. 와인 메이커가 추구하는 개성 있는 풍미를 위해 다양한 품종의 블랜딩의 재미 또한 느낄 수 있다. 오크 배럴에서 6개월간 숙성되었다. 수익의 5%를 자연 환경을 살리는 활동에 사용하며, 저렴한 가격에 프리미엄급의 품질을 즐길 수 있는 대표적인 와인이다.
42,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,796
797,에르다지 두 가미투,http://img.wine21.com/WINE_MST/TITLE/0162000/W0162023.jpg?457537,에르다지 두 가미투,포르투갈,알렌테주,시라/쉬라즈,red,14.0,1.0,3.0,4.0,4.0,진한 소스의 육류 요리,86000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162023,"보라빛이 감도는 진한 적자주색. 버찌, 카시스, 무화과잼, 블랙베리, 건포도, 다크 초콜릿, 계피, 담뱃잎, 버섯, 연유 향이 느껴진다. 포르투갈 토착 품종과 프랑스 품종의 블랜딩을 통해 한계를 뛰어 넘은 퀄러티를 보여주는 와인이다. 전반적으로 남성적인 골격을 갖추어 깊고 묵직한 느낌이 인상적이다. 푸르티함보다는 숙성에서 우러나오는 부케가 풍만한 아로마를 드러내며, 힘 있는 탄닌이 입안 전체에 무게감을 지켜준다. 프렌치 오크 배럴에서 12월간 숙성되었다.
86,000원 (750㎖)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,797
798,"칼라브리아 패밀리 와인즈, 휘슬링 덕 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162015.jpg?482201,칼라브리아 패밀리 와인즈,호주,뉴,샤르도네,white,13.0,1.0,3.0,3.0,1.0,"에피타이저, 샐러드, 해산물",33000.0,2018,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162015,"투명하고 깨끗한 밝은 짚색. 자몽, 감귤, 라임, 파인애플, 멜론, 리치 향이 느껴진다. 다양한 열대과일과 감귤류의 상큼한 아로마들이 적당한 알코올과 더불어 발랄한 느낌을 준다. 산미가 풍부하여 음식과 함께 곁들일 시 청량감을 유지해 주고 여운을 길게 받쳐준다. 스테인리스 통에서 6개월간 숙성되었다. 싱가폴 시장 상위권 판매량을 기록중.
33,000원 (750㎖)",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,798
799,"보데가스 세뇨리오 데 아라나, 소믈리에 레세르바",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162014.jpg?789824,보데가스 세뇨리오 데 아라나,스페인,리오하,템프라니요,red,14.0,1.0,3.0,4.0,4.0,"육류, 치즈",79000.0,2012,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162014,"영롱하고 깊은 어두운 루비색. 블랙 베리, 까시스, 레드 커런트, 버찌, 딸기, 건포도, 다크 초콜릿, 정향, 발사믹, 이스트, 머스크 향이 느껴진다. 상당한 집약도와 우아한 골격을 갖춘 와인이다. 이름 그대로 마치 정복을 차려 입고 완벽한 서비스를 준비하고 있는 소믈리에의 느낌을 준다. 복잡하고 섬세한 아로마와 오크 배럴에서 잘 숙성된 부드럽고 풍부한 타닌의 질감이 시시각각 단계별로 미각을 터치하는 느낌을 준다. 새 아메리칸 오크 배럴 18개월 + 병입 후 48개월간 숙성되었다. 2007년이 첫 빈티지로 이 세상 모든 소믈리에를 위한 와인이다.
79,000원 (750㎖)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,799
800,"보데가스 세뇨리오 데 아라나, 소믈리에 크리안자",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162013.jpg?683861,보데가스 세뇨리오 데 아라나,스페인,리오하,템프라니요,red,14.0,1.0,3.0,4.0,3.0,"타파스, 파스타, 치즈 ",61000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162013,"보라빛이 감도는 어두운 체리 레드색. 라스베리, 산딸기, 크랜베리 잼, 체리, 감초, 후추, 체다, 바닐라 향이 느껴진다. 풍미의 전체적인 구성력이 매우 훌륭한 조화를 이루고 있어 오밀조밀한 짜임새를 느낄 수 있다. 잘 익은 붉은 과실들의 아로마가 비강을 통해 풍부하게 전달되고 우아한 오크 터치의 느낌이 담백한 피니시를 이끌어 낸다. 새 아메리칸 오크 배럴 14개월 + 병입 후 24개월간 숙성되었다. 2011년이 첫 빈티지로 이 세상 모든 소믈리에를 위한 와인이다.
61,000원 (750㎖)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,800
801,"비뇨블 퐁까이유, 르 베르상 피노누아",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162010.jpg?121788,레 비뇨블 퐁까이유,프랑스,서던,피노 누아,red,13.0,1.0,3.0,3.0,3.0,"가금류, 치즈",49000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162010,"전체를 이루는 타닌이 풍부하지만 둥글둥글하게 형성되어 목넘김과 피니쉬가 상당히 좋다. 피노누아 품종 본연의 부드럽고 우아한 느낌을 잘 나타내어 여성들 또는 와인 초심자들의 취향에 다가가기에 부족함이 없다. 프렌치 오크 배럴에서 5개월간 숙성되었다. 'Foncalieu社'의 플래그십 브랜드로, 매우 합리적인 가격에 높은 수준의 남프랑스 와인을 선보여 세계 시장에서 주목받고 있다.
49,000원 (750㎖)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,801
802,"비뇨블 퐁까이유, 르 베르상 샤르도네",http://img.wine21.com/WINE_MST/TITLE/0162000/W0162009.jpg?462323,레 비뇨블 퐁까이유,프랑스,서던,샤르도네,white,13.0,1.0,3.0,2.0,1.0,"흰 살고기, 샐러드, 해산물",49000.0,2017,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=162009,"신선한 흰 과일과 플로럴한 꽃내음이 잘 어우러지며 기분 좋은 첫 인상을 준다. 전반적인 산미와 질감의 조화가 매우 잘 잡혀 있어 매우 균형감 있는 느낌으로 입 안에 오래 머문다. 구수한 유질감과 함께 깨끗하고 담백한 피니쉬로 여러가지 음식과 페어링이 매우 용이하다. 프렌치 오크 배럴에서 4개월간 숙성되었다. 'Foncalieu社'의 플래그십 브랜드로, 매우 합리적인 가격에 높은 수준의 남프랑스 와인을 선보여 세계 시장에서 주목받고 있다.
49,000원 (750㎖)",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,802
803,"기센, 더 브라더스 말보로 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161990.jpg?556807,기센 와인,뉴질랜드,사우스,피노 누아,red,9.5,1.0,3.0,3.0,3.0,"향미가 풍부한 버섯요리, 야채구이, 샐러드, 기름기 적은 소고기, 양고기                                 
",87000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161990,"루비색을 띠고, 자두와 머루와 같은 과실향과 팔각, 시나몬 등의 향신료, 바이올렛 아로마가 느껴진다. 체리, 블루베리 등의 생기 있는 과실의 풍미가 입 안에서 활기차게 감돌며, 중간 정도의 바디감과 타닌이 좋은 발란스를 보여주는 와인이다. 프렌치 오크통에서 10개월 숙성(20% New Oak Barrel)되었다.
87,000원 (750㎖) 엘비",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,803
804,"또스띠, 톨라스코 모스카토 다스티",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161988.jpg?595110,또스띠,이탈리아,피에몬테,모스카토,white,5.0,4.0,2.0,3.0,1.0,"과일 타르트, 케익, 디저트류와 좋은 조화를 보여준다.

",60000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161988,"밝은 골드빛의 노란색. 복숭아,살구 등의 모스까또 품종 특유의 섬세하면서도 짙은 과일향과 보리수꽃, 오렌지꽃, 레몬, 샐비어 등의 향이 오버랩 된다. 부드러우면서 달콤하고 향긋한 맛이 강하게 오랫도록 지속된다.

19세기 초, 허브, 과일 등 다채로운 향에 대한 열정을 지닌 Donna Rachele의 매력에 빠진 한 프랑스의 지주는 그녀에게 아스티 지방 Canelli 지역을 선물하였다. 그녀는 그곳에서 향기로운 모스까또 포도에 그녀의 삶을 바쳤다. 첫 빈티지의 와인은 그녀의 향기만큼 인기를 얻었으며, Donna Rachele은 모스까또의 여인 “Madame Rachele”이 되었다. 똘라스코 모스까또 다스띠는 사랑스러운 그녀를 기리기 위해 만들어졌다.
60,000원 (750㎖) 레뱅드매일",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,804
805,"클렌드넌 패밀리 빈야드, '더 핍' 샤도네이",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161929.jpg?868012,클렌드넌 패밀리 빈야드,미국,캘리포니아,샤르도네,white,13.5,2.0,3.0,3.0,1.0,"양념이 곁들여진 해산물 요리, 파스타 등과 잘 어울린다.",90000.0,2014,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161929,"연한 금빛 색을 띠며 감귤, 열대과일 향을 느낄 수 있다. 풍부한 열대과일의 맛이 특징이 와인이다. 프렌치 오크배럴에서 2년의 숙성을 거친 후 와인은 여과되지 않고 병입되었다.
90,000원 (750㎖) 티애니떼루와(주)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,805
806,"르 봉 클리마, 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161928.jpg?009645,오 봉 클리마,미국,캘리포니아,피노 누아,red,13.5,1.0,4.0,4.0,3.0,"송아지, 양고기 등과 잘 어울린다.",200000.0,2013,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161928,"가벼운 레드 컬러를 띠며 홍차와 모카, 체리, 감초, 정향의 스파이시함을 느낄 수 있다. 오크의 풍부한 맛이 풍요로우면서 다양한 과일 맛이 마무리까지 이어지는 와인이다. 발효 후 와인은 100% 뉴 프렌치 오크 배럴에서 24개월 숙성한다. 24개월 동안 숙성시킨 후 와인을 여과하지 않고 병입하였다.
200,000원 (750㎖) 티애니떼루와(주)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,806
807,"오 봉 클리마, 피노 누아 닐슨",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161927.jpg?289096,오 봉 클리마,미국,캘리포니아,피노 누아,red,13.5,1.0,4.0,4.0,2.0,"붉은 육류 요리, 치즈 등과 잘 어울린다.",160000.0,2009,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161927,"옅은 루비빛을 띠고, 베리류의 과실향이 지배적이며, 스파이시한 초콜릿과 고품질의 프랑스 배럴로 부터 나오는 섬세한 타닌의 매력이 느껴지는 와인이다.

닐슨 빈야드는 1964년 Uriel Nielson이 Santa Maria Valley에 포도나무를 심으면서 시작되었고, 산타 바바라 카운티의 추운 기후를 벤치마킹을 하기 시작하여 산타 바바라 카운티 최초의 상업적인 포도원이 되었다. 태평양 동쪽으로부터 약 18마일 떨어져 있으며, 해발 500~750피트에 432에이커 부지를 가지고 있다.
160,000원 (750㎖) 티애니떼루와(주)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,807
808,"클렌드넌 패밀리 빈야드, '더 핍' 피노 누아",http://img.wine21.com/WINE_MST/TITLE/0161000/W0161926.jpg?526118,클렌드넌 패밀리 빈야드,미국,캘리포니아,피노 누아,red,9.0,1.0,3.0,3.0,2.0,"연어, 오리고기, 채소를 곁들인 그릴 스테이크 등과 잘 어울린다.",90000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161926,"연한 벽돌 컬러를 띠며 말린 체리, 블랙 베리 향을 느낄 수 있다. 신선한 붉은 열매의 맛이 놀랍게도 풍부하며 타닌과 과일의 산도의 균형은 완벽한 와인이다. 직접 수확하여 하루 두번씩 손으로 눌러주었으며 10~14일 뒤에 다시 눌러준 후 약간의 침전 발효가 되었을 때 프렌치 오크 배럴에 넣어진다. 8개월 후 와인을 섞고 혼합한 다음 4개월 후 병입하였다.
90,000원 (750㎖) 티애니떼루와(주)",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,808
809,롱 메도우 랜치 까베르네 쇼비뇽 팜스테드,http://img.wine21.com/WINE_MST/TITLE/0161000/W0161925.jpg?432125,롱 메도우 랜치 와이너리,미국,캘리포니아,카베르네 소비뇽,red,9.0,1.0,3.0,5.0,5.0,"BBQ 폭립, 훈제 루이스 립 등과 잘 어울린다. ",180000.0,2015,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161925,"LMR의 Farmstead Cabernet Sauvignon은 진한 퍼플색에서 보이듯이 라즈베리, 블랙체리 등 잘 익은 붉은 과실향의 향긋함과 농축된 맛을 잘 느낄 수 있다. 살며시 느껴지는 말린 플로럴 향과 잘 짜인 산도가 훌륭한 조화를 이룬다. 미세하게 느껴지는 말린 후추열매, 그린 올리브 등의 향은 와인을 더욱 풍성하게 해주며 음식과의 페어링을 살려준다. 입안에서는 풍성한 질감과 함께 더없이 완벽한 균형 잡힌 와인으로 BBQ 폭립, 훈제 루이스 립 등과 잘 어울린다.
180,000원 (750㎖) 와인투유코리아",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,809
810,테라 바이샤 화이트,http://img.wine21.com/WINE_MST/TITLE/0161000/W0161888.jpg?440144,까펠 비노스 S.A.,스페인,리아스,아이렌,white,8.0,1.0,3.0,2.0,1.0,"해산물요리, 치즈, 가벼운 향의 치즈 등과 잘 어울린다.",35000.0,NV,750.0,https://www.wine21.com/13_search/wine_view.html?Idx=161888,"약한 초롯빛의 진한 황금색. 복숭아향, 바닐라향 그리고 몇가지 감귤류의 향이 복합적이고 매혹적인 향이다. 상큼한 신맛과 긴 여운과 함께 원숙하고 부드러운 맛을 가진 와인이다.
35,000원 (750㎖)",0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,810
